index,green_building,indoor_environmental,green_buildings,environment,greenstar,physical_environment,air_quality,energy,environmental,ventilation,fresh_air,air,environment_characteristics,green_space,environment_relates,pollution,air_pollution,environmental_variables,pollution_data,environment_swb,landscape,greener,green_infrastructure,green_interventions,green_spaces,impact_green,vegetation,green_avenues,natural_green,greenery,environment_semi,urban_vegetation,greenspace,streetscape_greenness,exposure_green,greenness,green_environments,historic_environments,natural_environments,green_modern,microclimate,natural_environment,exercise_environment,environmental_stressors,sunlight,road_environment,microclimate_environments,environment_elements,social_environment,environment_work,work_environment,green_areas,humidity,personal_environmental,home_environment,different_environments,environment_specific,technological_environmental,technologicalenvironmental,human_environmental,retail_environment,environment_aspects,greenery_sky,environmental_category,climate,environmental_factors,stagnant_air,environment_design,environment_physical,overall_environmental,environmental_aesthetics,environment_features,living_environment,greenspaces,environmental_degradation,environment_factors,related_air,green_exposure,vegetation_coverage,view_green,environment_assessments,human_environment,green_coverage,campus_environments,campus_environment,landscape_design,restorative_environment,restorative_environments,therapeutic_landscape,environment_airports,environmental_exposures,natural_environmental,environment_variables
housing_development,0.12560348212718964,0.15417437255382538,0.28135553002357483,0.09988494217395782,0.10883068293333054,0.12353485822677612,0.1806839406490326,0.27898406982421875,0.19912146031856537,0.24286143481731415,0.10518480092287064,0.29649949073791504,0.1587265133857727,0.3215249180793762,0.11768076568841934,0.15297088027000427,0.14265310764312744,0.07800914347171783,0.25930264592170715,0.11890122294425964,0.1804787814617157,0.09104304760694504,0.11064858734607697,0.1624765694141388,,0.1259569376707077,0.14567440748214722,0.12650571763515472,0.14513978362083435,0.12337104976177216,,0.09335970133543015,0.17213992774486542,0.15122830867767334,0.09625086188316345,0.08769524842500687,0.12675420939922333,,0.14059357345104218,0.1012931615114212,0.11578299850225449,0.17014560103416443,0.08749936521053314,0.10739943385124207,0.18697896599769592,0.08496907353401184,0.0832313597202301,0.1728915423154831,0.07390177994966507,0.11637905985116959,0.14581948518753052,0.22046297788619995,0.05980120226740837,0.15944910049438477,0.09505715221166611,0.08207262307405472,0.08447115868330002,0.15955859422683716,0.08329290896654129,0.13467225432395935,0.20210833847522736,0.16475707292556763,0.13887900114059448,0.2656845450401306,0.18142949044704437,0.17197544872760773,0.06892615556716919,0.128867045044899,0.1572985053062439,0.17066945135593414,0.1953551173210144,0.09570705145597458,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.12833012640476227,0.1846858263015747,0.07245363295078278,0.14898210763931274,0.08578294515609741,0.21910782158374786,0.1319463551044464,0.14443768560886383,0.17274975776672363,0.18911564350128174,0.10757706314325333,0.1421806514263153,0.16361694037914276
neighborhood_level,0.12670418620109558,0.11952362209558487,,0.24688951671123505,0.08535945415496826,0.10841602087020874,,,0.0970582365989685,0.12503226101398468,,0.08562745153903961,0.13303376734256744,,0.12494926154613495,0.09975890815258026,0.17318494617938995,0.15438935160636902,0.09597259014844894,,0.13423795998096466,0.15585952997207642,0.10247859358787537,0.12994472682476044,0.076468825340271,0.2780866026878357,0.11343172192573547,0.19474628567695618,0.050701435655355453,0.08683700114488602,,0.11306609958410263,0.11812449246644974,0.17485608160495758,,0.1544375866651535,0.11880240589380264,,0.08957049995660782,0.1855034977197647,0.13222196698188782,0.10686669498682022,0.1519913375377655,0.16869859397411346,0.16252824664115906,0.1805942803621292,0.1481497436761856,0.05180729553103447,0.13457530736923218,0.08351363986730576,0.14390204846858978,0.14154814183712006,0.08788657933473587,0.05371446907520294,0.06633446365594864,0.06814522296190262,0.09326551854610443,0.08491481095552444,0.13887682557106018,0.0859212800860405,0.1624872088432312,0.12549272179603577,0.12328341603279114,0.09055042266845703,0.06638676673173904,0.14973565936088562,0.1705629974603653,0.16808627545833588,0.10224369913339615,0.14527477324008942,,,0.062480803579092026,0.11913098394870758,0.05324415862560272,0.13602864742279053,0.1296880543231964,0.08538193255662918,0.15901122987270355,0.11193789541721344,0.06125308945775032,0.17278210818767548,0.06348130851984024,0.09467987716197968,0.09697753190994263,0.22640223801136017,0.12488370388746262,0.06868331879377365,0.10230817645788193,0.10179078578948975,0.1093912273645401,,0.2599918842315674
public_housing,0.12560348212718964,0.15417437255382538,0.07922885566949844,0.09988494217395782,0.15856429934501648,0.10916045308113098,0.16622799634933472,0.27898406982421875,0.19912146031856537,0.22438573837280273,,0.29649949073791504,,0.3215249180793762,0.09906304627656937,0.17802363634109497,0.09552021324634552,0.13331522047519684,0.25930264592170715,0.08623955398797989,0.1804787814617157,0.09104304760694504,0.11064858734607697,0.1253989040851593,0.06871836632490158,0.12977160513401031,0.12150494009256363,0.12437202036380768,0.14513978362083435,0.09809616953134537,,0.09335970133543015,0.17213992774486542,0.15122830867767334,,0.08769524842500687,,0.059665560722351074,,0.07714851200580597,0.11578299850225449,0.13132406771183014,0.23928189277648926,0.21867318451404572,0.0678756907582283,0.08496907353401184,,0.07301510125398636,0.10427279770374298,0.0970507562160492,0.14581948518753052,0.13545706868171692,0.0897732824087143,0.09710992127656937,0.14015500247478485,0.20216362178325653,0.09679732471704483,0.15955859422683716,0.08329290896654129,0.06902727484703064,0.20210833847522736,0.16475707292556763,0.28533661365509033,0.2656845450401306,0.17506541311740875,0.16437281668186188,0.07645772397518158,0.059896089136600494,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,,0.1846858263015747,0.087110236287117,0.10469391942024231,0.08578294515609741,0.12278798222541809,0.1319463551044464,0.11015951633453369,0.17274975776672363,0.18911564350128174,0.09485878050327301,,0.16361694037914276
commodity_housing,0.13242098689079285,0.15417437255382538,0.12496361881494522,0.09988494217395782,0.10883068293333054,0.10916045308113098,0.061196938157081604,0.27898406982421875,0.19912146031856537,0.1769857406616211,0.11615751683712006,0.29649949073791504,0.3384905457496643,0.3215249180793762,,0.15297088027000427,0.14086756110191345,0.22820524871349335,0.25930264592170715,0.06694573163986206,0.1804787814617157,0.08409115672111511,0.11064858734607697,0.1253989040851593,0.09629467874765396,0.1259569376707077,0.12150494009256363,0.11898905783891678,0.08435934036970139,0.11412313580513,0.1376110464334488,0.22614867985248566,0.17213992774486542,0.15122830867767334,,0.08769524842500687,,,0.12571297585964203,0.07714851200580597,0.06690342724323273,0.1219509094953537,,0.11254403740167618,0.12612946331501007,0.08496907353401184,,0.09598088264465332,0.15990585088729858,0.07125310599803925,0.14581948518753052,0.13545706868171692,0.052347101271152496,0.07985834777355194,0.186729297041893,0.23718205094337463,0.057554177939891815,0.15955859422683716,0.08329290896654129,0.12209247052669525,0.20210833847522736,0.16475707292556763,0.09959685057401657,0.2656845450401306,0.18967768549919128,0.16437281668186188,0.06892615556716919,,0.1699175089597702,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,0.1266017109155655,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.09842272847890854,0.1846858263015747,0.17686080932617188,0.10469391942024231,0.1486220508813858,0.12278798222541809,0.1319463551044464,0.09078258275985718,0.17274975776672363,0.18911564350128174,0.08761829882860184,0.05445079132914543,0.15074992179870605
neighborhood_characteristics,0.12670418620109558,0.11952362209558487,0.06596249341964722,0.24688951671123505,0.11291281878948212,0.12079736590385437,0.06372199207544327,0.12143844366073608,0.12590648233890533,0.12503226101398468,0.19364798069000244,0.16900940239429474,0.15004584193229675,0.15865039825439453,0.12494926154613495,0.15297088027000427,0.15110589563846588,0.15438935160636902,0.16330748796463013,0.06391225010156631,,0.175568088889122,0.10247859358787537,0.1563936322927475,0.17722278833389282,0.2780866026878357,0.14630621671676636,0.1568402349948883,0.10413112491369247,0.09809616953134537,,0.1548084169626236,0.17213992774486542,0.17485608160495758,0.10914261639118195,0.1544375866651535,0.11880240589380264,0.05313267558813095,0.12769758701324463,0.2061920166015625,0.13222196698188782,0.08823785185813904,,0.16869859397411346,0.16252824664115906,0.08496907353401184,0.1498572677373886,,0.13457530736923218,0.08351363986730576,0.14390204846858978,0.2008056789636612,0.173001229763031,,0.06633446365594864,0.19186973571777344,0.09326551854610443,0.12665608525276184,0.13887682557106018,0.07786597311496735,0.1624872088432312,0.12549272179603577,0.22257795929908752,0.194181889295578,0.13705869019031525,0.2523305416107178,0.21750479936599731,0.16808627545833588,0.11577170342206955,0.17066945135593414,0.18369226157665253,0.1987742930650711,0.20661692321300507,0.11913098394870758,0.07516834884881973,0.17469200491905212,0.11175933480262756,0.11733642965555191,0.15012012422084808,0.13380126655101776,0.16337978839874268,0.17278210818767548,0.1929805427789688,0.2824893891811371,0.12621742486953735,0.22640223801136017,0.09179390966892242,0.09883072227239609,0.2028176635503769,0.10179078578948975,0.1820719689130783,0.13604696094989777,0.2599918842315674
urban_cities,0.12560348212718964,0.15417437255382538,0.12323323637247086,0.1592472493648529,0.0775245726108551,0.10916045308113098,,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.07876759767532349,0.22943557798862457,,,0.15297088027000427,0.14711156487464905,,0.25930264592170715,0.07606116682291031,0.13211123645305634,,0.12802432477474213,,,0.1259569376707077,,0.11898905783891678,0.17605537176132202,0.09809616953134537,0.06878437846899033,0.09335970133543015,0.17213992774486542,,0.1726965755224228,0.16951778531074524,,,0.07606663554906845,0.07714851200580597,0.059588126838207245,,0.1115429699420929,,0.09446561336517334,0.08746512234210968,,0.23910580575466156,0.23650598526000977,,0.14581948518753052,0.13545706868171692,,0.05311170220375061,0.05119333788752556,0.08207262307405472,0.11864801496267319,,0.17230042815208435,,0.1460316926240921,,,0.2656845450401306,0.18141323328018188,0.2111130803823471,0.09002627432346344,0.08436412364244461,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,0.08117939531803131,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.2155906856060028,0.14369651675224304,0.14206521213054657,0.07245363295078278,0.10469391942024231,0.08598193526268005,0.07559395581483841,,,0.17274975776672363,0.18911564350128174,,0.09168757498264313,0.15419815480709076
urban_hukou,,0.15417437255382538,0.08646166324615479,0.09988494217395782,,0.10916045308113098,0.13042359054088593,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.12870584428310394,0.08014151453971863,,0.0839780941605568,0.051503513008356094,0.0669989362359047,0.0832492858171463,0.25930264592170715,0.06663394719362259,0.051379892975091934,0.0692400261759758,0.11064858734607697,0.14754392206668854,,0.1259569376707077,0.11942633241415024,0.0915682390332222,0.10581251978874207,,,0.14601583778858185,,,,,0.15966202318668365,,0.06916138529777527,0.07980745285749435,0.15327759087085724,0.16063375771045685,0.2500956654548645,0.13330650329589844,,0.07379153370857239,0.05793561041355133,0.1201445460319519,0.08539324253797531,0.07813073694705963,0.14581948518753052,0.09000150114297867,0.07317444682121277,0.0678134486079216,,0.07740799337625504,0.15432627499103546,0.16885527968406677,0.06464213132858276,0.14064203202724457,0.07342486083507538,,0.07753235846757889,0.2929825782775879,,,,0.08569760620594025,0.13043677806854248,0.08166208118200302,0.1953551173210144,0.09912741184234619,0.14628538489341736,0.08030759543180466,0.08011549711227417,0.16196006536483765,0.05212058499455452,0.21588850021362305,0.13308416306972504,0.15312209725379944,0.2926598787307739,0.08263606578111649,,0.08110136538743973,0.08559773862361908,0.07559395581483841,,0.1155271828174591,0.17274975776672363,0.18911564350128174,0.11872181296348572,0.14225219190120697,
urban_renewal,0.06105756014585495,0.15417437255382538,0.1341375857591629,0.09988494217395782,0.12937404215335846,0.10916045308113098,0.22573816776275635,0.27898406982421875,0.19821608066558838,0.2256283164024353,,,0.15802167356014252,0.10794319957494736,,0.1092303991317749,,,0.25930264592170715,0.0810711607336998,,0.06722525507211685,0.15245045721530914,0.09589793533086777,,0.1360156238079071,,0.13088412582874298,0.0935327336192131,0.15191149711608887,0.11084027588367462,0.12629763782024384,,0.09448499232530594,0.05471217632293701,0.2080521434545517,0.09899646788835526,0.14403235912322998,,0.12694315612316132,0.12134408205747604,0.06665454059839249,,0.07640478014945984,0.06972406804561615,,0.06629658490419388,0.08298569172620773,0.18603406846523285,,0.14581948518753052,0.10941033810377121,,0.12627561390399933,0.09175315499305725,0.23692451417446136,,,0.06464213132858276,,0.18491558730602264,0.18441085517406464,0.10224490612745285,0.2656845450401306,0.07882121950387955,0.07010552287101746,0.15167175233364105,,0.1912781000137329,0.05771809443831444,0.1953551173210144,,0.13402557373046875,0.09772218018770218,,0.16196006536483765,0.1801459640264511,0.21588850021362305,0.13308416306972504,0.1144314631819725,,0.06898389011621475,0.2478952258825302,0.08758509904146194,0.08559773862361908,0.1520013064146042,0.2473837435245514,0.06455263495445251,0.1818576604127884,0.18911564350128174,0.0935148373246193,,0.14286765456199646
neurourbanism,0.12560348212718964,0.16397103667259216,0.14253900945186615,0.09988494217395782,0.2004423290491104,0.1250205785036087,,0.27898406982421875,0.14476272463798523,0.1769857406616211,0.19512376189231873,0.07876759767532349,,,0.1271219253540039,0.1749107986688614,0.18459278345108032,0.17945964634418488,0.25930264592170715,0.14211797714233398,0.22086329758167267,0.22768110036849976,0.1443224549293518,0.15031474828720093,0.06730812788009644,0.1259569376707077,0.056224629282951355,0.1858753263950348,0.1034851223230362,0.09809616953134537,0.07714031636714935,0.20818397402763367,0.21719884872436523,0.08958373218774796,0.2056676596403122,0.07740262895822525,0.08482585102319717,0.12341044843196869,,0.09895510226488113,,0.15651965141296387,,,0.05191726237535477,0.10595458745956421,,0.2461480051279068,,,0.1829865425825119,0.1494879573583603,0.13520769774913788,0.14465844631195068,0.2452182024717331,0.10490251332521439,,0.07828789949417114,0.11133602261543274,0.15625369548797607,0.1460316926240921,0.12237835675477982,,0.2656845450401306,0.06591744720935822,0.18761833012104034,0.12639319896697998,,0.1786598563194275,0.17066945135593414,0.21828748285770416,0.07194102555513382,0.2150200456380844,0.11435964703559875,0.20253323018550873,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.20516252517700195,0.15917746722698212,0.18908020853996277,,0.07245363295078278,0.15131685137748718,0.17010372877120972,0.15374305844306946,0.07698208838701248,,0.17274975776672363,0.18911564350128174,0.13873063027858734,0.18331028521060944,0.11365137249231339
dweller,,0.07995591312646866,0.07084313780069351,0.17333479225635529,,0.11420919001102448,,0.08339009433984756,,0.18559974431991577,0.08233679831027985,,,0.22002966701984406,,0.08616269379854202,,0.1563030332326889,0.0934329554438591,0.07680436223745346,0.10646838694810867,0.061210665851831436,0.11284539103507996,0.05198108032345772,0.1499541699886322,,0.07718350738286972,,0.07892653346061707,,0.06541895866394043,0.055864036083221436,0.274742066860199,0.12842857837677002,,0.06703858077526093,,,,0.21114616096019745,0.07082182914018631,0.2227623164653778,,0.18119323253631592,,,0.19347256422042847,0.12638810276985168,0.13764682412147522,0.131477490067482,0.07688041776418686,,0.1357397884130478,,0.11487795412540436,0.21343520283699036,,0.10483285784721375,0.11127671599388123,0.11255981773138046,0.07818455249071121,,,0.15684805810451508,,0.18052373826503754,,0.18028371036052704,,0.05023796856403351,0.054008375853300095,0.16493980586528778,0.11445631086826324,,0.0960264801979065,0.15891031920909882,0.14497525990009308,0.25556477904319763,,,0.07152190059423447,0.10711386799812317,,,0.17801092565059662,,,0.05857560783624649,0.0658051148056984,0.1576925665140152,0.07282017171382904,,
urban_density,0.12560348212718964,0.1911245733499527,0.06596249341964722,0.14606960117816925,,0.10916045308113098,0.2630369961261749,0.27898406982421875,0.09814601391553879,0.1769857406616211,0.05604749917984009,0.07876759767532349,,,,0.15297088027000427,0.0774279534816742,0.05823714658617973,0.25930264592170715,0.06663394719362259,,,0.11064858734607697,0.09759115427732468,,0.2078552097082138,0.1138896718621254,0.11898905783891678,0.08435934036970139,0.09809616953134537,0.12664984166622162,0.10167362540960312,0.17213992774486542,,,0.07740262895822525,0.19184927642345428,0.14744660258293152,,0.10818459093570709,0.062076881527900696,,0.12097364664077759,0.11909107863903046,0.17474038898944855,0.08496907353401184,0.06844016909599304,0.0701020136475563,0.18346184492111206,0.1287022978067398,0.14581948518753052,0.13545706868171692,0.08720660209655762,,0.0567760095000267,0.08207262307405472,0.10202493518590927,0.10526391863822937,0.2318480759859085,,0.1460316926240921,0.08704716712236404,0.1911112666130066,0.2656845450401306,0.12827816605567932,0.16437281668186188,0.06892615556716919,0.14257574081420898,0.13720951974391937,0.17066945135593414,0.1953551173210144,0.16533377766609192,0.20661692321300507,0.09836519509553909,0.11864209175109863,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.08646973967552185,0.08324267715215683,0.1713072657585144,0.10469391942024231,0.19463583827018738,0.07559395581483841,0.13792549073696136,0.15353097021579742,0.17274975776672363,0.18911564350128174,0.1689945012331009,0.08124084025621414,0.12376460433006287
habitat_design,0.13850554823875427,,0.06596249341964722,,0.08567123860120773,0.0845266804099083,0.1250084936618805,0.12802189588546753,0.17109420895576477,0.1890859156847,,0.188567653298378,0.21198149025440216,0.1707242727279663,,0.15297088027000427,0.1693962961435318,0.08591451495885849,0.1494544893503189,,,0.07647901773452759,,0.10315810889005661,0.12368100881576538,0.24674008786678314,,0.11898905783891678,,0.15859703719615936,,0.13409698009490967,0.1770637482404709,0.17098604142665863,0.06640726327896118,0.09349974244832993,0.056670524179935455,0.144513800740242,0.1748911589384079,0.10816283524036407,0.22132450342178345,0.1422358602285385,,0.1447836011648178,0.06763255596160889,0.08496907353401184,0.1613048017024994,0.0741644948720932,0.14450876414775848,0.17745938897132874,0.06492891907691956,0.13545706868171692,0.09127607196569443,,0.05119333788752556,0.08207262307405472,0.08024437725543976,,0.07747926563024521,0.2296093851327896,0.1460316926240921,0.13651321828365326,0.09649161249399185,,0.1767846792936325,0.16437281668186188,0.22872468829154968,0.0993645191192627,0.11577170342206955,0.17066945135593414,0.17032483220100403,0.07194102555513382,0.20661692321300507,0.13239262998104095,0.09138168394565582,0.17469200491905212,0.25527289509773254,0.1453673243522644,0.13713985681533813,0.19577139616012573,0.06195054203271866,0.13387037813663483,0.08995575457811356,0.10469391942024231,0.060117341578006744,0.07042215764522552,0.15712885558605194,0.2924555838108063,0.1364404261112213,0.07301943749189377,0.19607354700565338,0.2314876914024353,0.2169823944568634
neighborhood_retail,0.13022640347480774,0.11952362209558487,,0.24688951671123505,0.08535945415496826,0.10841602087020874,,0.16163606941699982,0.15283524990081787,0.12503226101398468,0.1763516515493393,0.08562745153903961,0.13303376734256744,0.14596383273601532,0.12494926154613495,0.09975890815258026,0.07552370429039001,0.15438935160636902,0.18429484963417053,0.13075174391269684,,0.09652762115001678,0.10247859358787537,0.12994472682476044,0.11013328284025192,0.2780866026878357,0.09836135804653168,0.06677130609750748,0.2742074728012085,0.12400178611278534,0.05369513854384422,0.11306609958410263,0.11812449246644974,0.19191814959049225,0.07179978489875793,0.1544375866651535,0.11880240589380264,,0.12815210223197937,0.06142506003379822,0.13222196698188782,,0.12105947732925415,0.19501404464244843,0.16252824664115906,0.25292322039604187,0.1481497436761856,0.07615593820810318,0.13457530736923218,0.12924246490001678,0.14390204846858978,0.09296348690986633,,0.05297823250293732,0.06633446365594864,0.1525121033191681,0.09326551854610443,0.22168701887130737,0.13887682557106018,0.07076510041952133,0.1624872088432312,0.12549272179603577,0.12328341603279114,0.0848907083272934,0.07101711630821228,0.14973565936088562,0.1622610241174698,0.16808627545833588,0.10224369913339615,0.08416777104139328,,0.09598483145236969,,0.11913098394870758,,,0.0932367593050003,0.13988058269023895,0.10236549377441406,0.07542978972196579,0.06125308945775032,0.17278210818767548,0.06348130851984024,0.09467987716197968,0.09697753190994263,0.22640223801136017,0.10754168033599854,0.10118686407804489,0.10230817645788193,0.10472957789897919,,0.11127004772424698,0.2599918842315674
english_housing,0.12560348212718964,0.15417437255382538,0.22513721883296967,0.10624180734157562,0.10883068293333054,0.10916045308113098,0.2793102562427521,0.27898406982421875,0.19912146031856537,0.1769857406616211,,0.29649949073791504,0.06188361346721649,0.3215249180793762,,0.15297088027000427,0.12635762989521027,0.08224775642156601,0.25930264592170715,0.06663394719362259,0.1804787814617157,0.08409115672111511,0.11064858734607697,0.1253989040851593,,0.1259569376707077,0.138966903090477,0.11898905783891678,0.08435934036970139,0.09809616953134537,0.22582130134105682,0.09335970133543015,0.17213992774486542,0.15122830867767334,0.14304473996162415,0.08769524842500687,0.14476685225963593,,0.07156039774417877,0.09183880686759949,0.13292111456394196,0.1219509094953537,0.10970766097307205,0.10739943385124207,0.0678756907582283,0.17984668910503387,,0.07301510125398636,0.13471850752830505,0.06951216608285904,0.14581948518753052,0.13545706868171692,0.052347101271152496,0.22025761008262634,0.05119333788752556,0.18693844974040985,0.16300924122333527,0.15955859422683716,0.08329290896654129,,0.20210833847522736,0.16475707292556763,,0.2656845450401306,0.18896403908729553,0.16437281668186188,0.06892615556716919,0.11961688846349716,0.13043677806854248,0.23625488579273224,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.16850943863391876,0.09001045674085617,0.1846858263015747,0.07245363295078278,0.10469391942024231,0.08578294515609741,0.12278798222541809,0.1319463551044464,0.06784280389547348,0.17274975776672363,0.18911564350128174,0.1269277036190033,,0.06809989362955093
housing_quality,0.12808221578598022,0.15417437255382538,0.1946147233247757,0.09988494217395782,0.14002679288387299,0.10916045308113098,0.09460323303937912,0.27898406982421875,0.19912146031856537,0.1769857406616211,0.07141248136758804,0.29649949073791504,0.07830385863780975,0.3215249180793762,0.0826592892408371,0.15297088027000427,0.09552021324634552,,0.25930264592170715,0.06663394719362259,0.1804787814617157,0.08409115672111511,0.11064858734607697,0.1253989040851593,,0.23494672775268555,0.12150494009256363,0.12845711410045624,0.1748685985803604,0.132851243019104,0.09433583915233612,0.09335970133543015,0.17213992774486542,0.17624531686306,,0.09288398921489716,0.08607736229896545,0.12045265734195709,0.2028874009847641,0.09732221066951752,0.17078839242458344,0.1219509094953537,,0.12181877344846725,0.0678756907582283,0.09335143119096756,0.11965074390172958,0.07301510125398636,0.1150401383638382,,0.14581948518753052,0.13545706868171692,0.052347101271152496,0.2586776316165924,0.09875061362981796,0.08207262307405472,0.1077113226056099,0.15955859422683716,0.08329290896654129,,0.20210833847522736,0.16475707292556763,0.13804008066654205,0.2656845450401306,0.18836846947669983,0.16437281668186188,0.12430795282125473,0.08088322728872299,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.07332926988601685,0.20661692321300507,0.07644358277320862,0.09952421486377716,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.17576631903648376,0.1846858263015747,0.07245363295078278,0.10469391942024231,0.08578294515609741,0.12278798222541809,0.1319463551044464,0.0522051677107811,0.17274975776672363,0.18911564350128174,0.1460462212562561,0.07961142063140869,0.1641141176223755
housing_factors,0.14401894807815552,0.17183484137058258,0.2571735680103302,0.12348104268312454,0.11291281878948212,0.12079736590385437,0.16456660628318787,0.27898406982421875,0.19912146031856537,0.17897845804691315,0.12258386611938477,0.29649949073791504,0.08484325557947159,0.3215249180793762,0.09204452484846115,0.15297088027000427,0.1980271190404892,0.1151178628206253,0.25930264592170715,0.09071732312440872,0.1804787814617157,0.08409115672111511,0.11064858734607697,0.1253989040851593,,0.1259569376707077,0.14630621671676636,0.13070103526115417,0.10413112491369247,0.09809616953134537,0.09374477714300156,0.11640150845050812,0.19793255627155304,0.15122830867767334,0.09883284568786621,0.21014833450317383,0.1140521690249443,0.0842655673623085,0.0674355998635292,0.1108551025390625,0.1086612418293953,0.1219509094953537,0.13912320137023926,0.10739943385124207,0.11060498654842377,0.08496907353401184,0.06308720260858536,0.07301510125398636,0.1561465859413147,0.06609449535608292,0.14581948518753052,0.16241547465324402,0.173001229763031,0.15033014118671417,0.08376657962799072,0.16118444502353668,0.07302577048540115,0.15955859422683716,0.17830790579319,0.07586702704429626,0.20210833847522736,0.16475707292556763,,0.2656845450401306,0.09791871905326843,0.18183061480522156,0.14376752078533173,0.10414107143878937,0.27225959300994873,0.17066945135593414,0.1953551173210144,0.2450464963912964,0.20661692321300507,0.07430291920900345,0.06778184324502945,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.10983265191316605,0.1846858263015747,0.1929805427789688,0.19854064285755157,0.12621742486953735,0.12278798222541809,0.1319463551044464,0.0522051677107811,0.20105497539043427,0.18911564350128174,0.07173324376344681,0.2924383580684662,0.09190462529659271
personal_housing,0.12560348212718964,0.15417437255382538,0.19297422468662262,0.1471608728170395,0.18866777420043945,0.10916045308113098,0.17695829272270203,0.27898406982421875,0.19912146031856537,0.22438573837280273,0.05422778055071831,0.29649949073791504,,0.3215249180793762,0.2784903347492218,0.15297088027000427,0.09552021324634552,0.12977246940135956,0.25930264592170715,0.13479465246200562,0.1804787814617157,0.09104304760694504,0.11064858734607697,0.2157355546951294,,0.29418888688087463,0.1450687050819397,0.11898905783891678,0.14513978362083435,0.09809616953134537,0.24617089331150055,0.09335970133543015,0.19232845306396484,0.21189655363559723,0.0684446170926094,0.156606987118721,0.1888432651758194,,0.10529385507106781,0.09301003813743591,0.11578299850225449,0.23203185200691223,0.11785979568958282,0.10739943385124207,0.0678756907582283,0.12748590111732483,0.16860893368721008,0.07301510125398636,,0.14265349507331848,0.14581948518753052,0.13545706868171692,0.11324740201234818,0.0788421481847763,0.09505715221166611,0.16104887425899506,0.16972103714942932,0.15955859422683716,0.08329290896654129,0.06902727484703064,0.20210833847522736,0.16475707292556763,0.0677589625120163,0.2656845450401306,0.08106769621372223,0.16437281668186188,0.06892615556716919,0.07724107801914215,0.13043677806854248,0.17066945135593414,0.2146691083908081,0.12585903704166412,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.15792305767536163,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.12719406187534332,0.1846858263015747,0.07245363295078278,0.10469391942024231,0.1309473216533661,0.12278798222541809,0.14000217616558075,0.1824478656053543,0.17274975776672363,0.19372689723968506,0.09485878050327301,0.13728801906108856,0.16361694037914276
same_neighborhood,0.12670418620109558,0.11952362209558487,0.06596249341964722,0.24688951671123505,0.08535945415496826,0.10841602087020874,,0.12143844366073608,0.0970582365989685,0.12503226101398468,,0.08562745153903961,0.13303376734256744,,0.12494926154613495,0.15297088027000427,0.07552370429039001,0.15438935160636902,,,,0.0685681477189064,0.10247859358787537,0.12994472682476044,0.076468825340271,0.2780866026878357,0.09836135804653168,0.11898905783891678,,0.09809616953134537,,0.11306609958410263,0.17213992774486542,0.17485608160495758,,0.1544375866651535,0.11880240589380264,,0.06972379982471466,0.13116033375263214,0.13222196698188782,0.06844811141490936,,0.16869859397411346,0.16252824664115906,0.08496907353401184,0.1481497436761856,,0.13457530736923218,0.08351363986730576,0.14390204846858978,0.13545706868171692,0.11953141540288925,,0.06633446365594864,0.09937926381826401,0.09326551854610443,0.18680161237716675,0.13887682557106018,,0.1624872088432312,0.12549272179603577,0.12328341603279114,0.0848907083272934,0.06638676673173904,0.16437281668186188,0.16638141870498657,0.16808627545833588,0.11577170342206955,0.17066945135593414,,0.07194102555513382,0.20661692321300507,0.11913098394870758,,0.17469200491905212,0.11175933480262756,0.08538193255662918,0.13713985681533813,0.13380126655101776,0.06125308945775032,0.17278210818767548,0.07245363295078278,0.10469391942024231,0.09697753190994263,0.22640223801136017,,0.06868331879377365,0.25741177797317505,0.10179078578948975,,,0.2599918842315674
