index,environmental_variables,campus_environments,stagnant_air,pollution,environmental_factors,environmental_exposures,environment_assessments,environment_specific,environment_features,environment_characteristics,overall_environmental,urban_vegetation,greenery,environment_airports,view_green,retail_environment,streetscape_greenness,related_air,green_avenues,green_spaces,restorative_environment,road_environment,green_buildings,vegetation_coverage,vegetation,natural_environments,environment,environment_factors,green_infrastructure,physical_environment,environmental_degradation,historic_environments,living_environment,greenery_sky,environment_design,air,green_interventions,green_modern,air_pollution,green_space,green_areas,fresh_air,technological_environmental,ventilation,greenstar,greenspace,natural_environmental,microclimate_environments,environment_physical,environment_swb,pollution_data,green_exposure,humidity,personal_environmental,green_coverage,human_environmental,landscape,greener,environmental_category,landscape_design,work_environment,environmental_aesthetics,environmental,energy,restorative_environments,therapeutic_landscape,green_building,exercise_environment,social_environment,natural_environment,climate,environment_work,greenspaces,natural_green,different_environments,exposure_green,environment_elements,environmental_stressors,human_environment,environment_aspects,campus_environment,sunlight,environment_variables,environment_semi,technologicalenvironmental,microclimate,environment_relates,greenness,home_environment,indoor_environmental,air_quality,impact_green,green_environments
neighborhood_level,0.154389351606369,0.0946798771619796,0.1705629974603653,0.0997589081525802,0.1497356593608856,0.1093912273645401,0.0612530894577503,0.0932655185461044,,0.1330337673425674,0.1452747732400894,0.1130660995841026,0.086837001144886,0.1017907857894897,0.1119378954172134,0.1624872088432312,0.1748560816049575,0.1296880543231964,0.1947462856769561,0.076468825340271,0.1248837038874626,0.1805942803621292,,0.1590112298727035,0.1134317219257354,0.0895704999566078,0.246889516711235,0.1360286474227905,0.1024785935878753,0.1084160208702087,0.0532441586256027,,0.062480803579092,0.1232834160327911,0.1680862754583358,0.0856274515390396,0.1299447268247604,0.1855034977197647,0.1731849461793899,,0.14154814183712,,0.0849148109555244,0.1250322610139846,0.0853594541549682,0.1181244924664497,,0.1481497436761856,0.1022436991333961,,0.0959725901484489,0.0853819325566291,0.0878865793347358,0.0537144690752029,0.0634813085198402,0.0859212800860405,0.1342379599809646,0.1558595299720764,0.090550422668457,0.2264022380113601,0.1439020484685897,,0.0970582365989685,,0.0686833187937736,0.1023081764578819,0.1267041862010955,0.1519913375377655,0.1345753073692321,0.1068666949868202,0.066386766731739,0.0835136398673057,0.1191309839487075,0.0507014356553554,0.0681452229619026,,0.0518072955310344,0.1686985939741134,0.1727821081876754,0.1254927217960357,0.0969775319099426,0.162528246641159,0.2599918842315674,,0.1388768255710601,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.0663344636559486,0.1195236220955848,,0.2780866026878357,0.1188024058938026
public_housing,0.1333152204751968,0.1046939194202423,0.0764577239751815,0.1780236363410949,0.1643728166818618,0.094858780503273,,0.0967973247170448,0.0719410255551338,,0.1706694513559341,0.0933597013354301,0.0980961695313453,0.1891156435012817,0.1338012665510177,0.2021083384752273,0.1512283086776733,0.1117593348026275,0.1243720203638076,0.0687183663249015,0.1319463551044464,0.0849690735340118,0.0792288556694984,0.1371398568153381,0.1215049400925636,,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1091604530811309,,0.059665560722351,0.206616923213005,0.2853366136550903,0.0598960891366004,0.296499490737915,0.1253989040851593,0.0771485120058059,0.0955202132463455,0.3215249180793762,0.1354570686817169,,0.1595585942268371,0.2243857383728027,0.1585642993450164,0.1721399277448654,,,0.1304367780685424,0.0862395539879798,0.2593026459217071,0.215888500213623,0.0897732824087143,0.0971099212765693,0.087110236287117,0.0690272748470306,0.1804787814617157,0.091043047606945,0.2656845450401306,0.122787982225418,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.1101595163345336,0.1727497577667236,0.1256034821271896,0.2392818927764892,0.1042727977037429,0.1313240677118301,0.1750654131174087,0.0970507562160492,0.0743029192090034,0.1451397836208343,0.2021636217832565,,0.0730151012539863,0.2186731845140457,0.1846858263015747,0.1647570729255676,0.0857829451560974,0.0678756907582283,0.1636169403791427,,0.0832929089665412,0.1157829985022544,0.0990630462765693,0.0876952484250068,0.1401550024747848,0.1541743725538253,0.1662279963493347,0.1297716051340103,
commodity_housing,0.2282052487134933,0.1046939194202423,0.0689261555671691,0.1529708802700042,0.1643728166818618,0.0876182988286018,0.0984227284789085,0.0575541779398918,0.0719410255551338,0.3384905457496643,0.1706694513559341,0.2261486798524856,0.11412313580513,0.1891156435012817,0.1338012665510177,0.2021083384752273,0.1512283086776733,0.1117593348026275,0.1189890578389167,0.0962946787476539,0.1319463551044464,0.0849690735340118,0.1249636188149452,0.1371398568153381,0.1215049400925636,0.125712975859642,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1091604530811309,0.1266017109155655,,0.206616923213005,0.0995968505740165,,0.296499490737915,0.1253989040851593,0.0771485120058059,0.1408675611019134,0.3215249180793762,0.1354570686817169,0.11615751683712,0.1595585942268371,0.1769857406616211,0.1088306829333305,0.1721399277448654,0.0544507913291454,,0.1699175089597702,0.066945731639862,0.2593026459217071,0.215888500213623,0.0523471012711524,0.0798583477735519,0.1768608093261718,0.1220924705266952,0.1804787814617157,0.0840911567211151,0.2656845450401306,0.122787982225418,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.0907825827598571,0.1727497577667236,0.1324209868907928,,0.1599058508872985,0.1219509094953537,0.1896776854991912,0.0712531059980392,0.0743029192090034,0.0843593403697013,0.2371820509433746,,0.0959808826446533,0.1125440374016761,0.1846858263015747,0.1647570729255676,0.1486220508813858,0.12612946331501,0.150749921798706,0.1376110464334488,0.0832929089665412,0.0669034272432327,,0.0876952484250068,0.186729297041893,0.1541743725538253,0.0611969381570816,0.1259569376707077,
neighborhood_characteristics,0.154389351606369,0.2824893891811371,0.2175047993659973,0.1529708802700042,0.2523305416107178,0.1820719689130783,0.1633797883987426,0.0932655185461044,0.1987742930650711,0.1500458419322967,0.1706694513559341,0.1548084169626236,0.0980961695313453,0.1017907857894897,0.1338012665510177,0.1624872088432312,0.1748560816049575,0.1117593348026275,0.1568402349948883,0.1772227883338928,0.0917939096689224,0.0849690735340118,0.0659624934196472,0.150120124220848,0.1463062167167663,0.1276975870132446,0.246889516711235,0.1746920049190521,0.1024785935878753,0.1207973659038543,0.0751683488488197,0.0531326755881309,0.206616923213005,0.2225779592990875,0.1680862754583358,0.1690094023942947,0.1563936322927475,0.2061920166015625,0.1511058956384658,0.1586503982543945,0.2008056789636612,0.1936479806900024,0.1266560852527618,0.1250322610139846,0.1129128187894821,0.1721399277448654,0.1360469609498977,0.1498572677373886,0.1157717034220695,0.0639122501015663,0.1633074879646301,0.1173364296555519,0.173001229763031,,0.1929805427789688,0.0778659731149673,,0.175568088889122,0.194181889295578,0.2264022380113601,0.1439020484685897,0.1836922615766525,0.1259064823389053,0.121438443660736,0.098830722272396,0.2028176635503769,0.1267041862010955,,0.1345753073692321,0.088237851858139,0.1370586901903152,0.0835136398673057,0.1191309839487075,0.1041311249136924,0.1918697357177734,0.1091426163911819,,0.1686985939741134,0.1727821081876754,0.1254927217960357,0.1262174248695373,0.162528246641159,0.2599918842315674,,0.1388768255710601,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.0663344636559486,0.1195236220955848,0.0637219920754432,0.2780866026878357,0.1188024058938026
urban_cities,,0.1046939194202423,0.0900262743234634,0.1529708802700042,0.2111130803823471,,0.143696516752243,0.1186480149626731,0.0719410255551338,0.2294355779886245,0.1706694513559341,0.0933597013354301,0.0980961695313453,0.1891156435012817,0.2155906856060028,0.1460316926240921,,0.1117593348026275,0.1189890578389167,,,0.0874651223421096,0.1232332363724708,0.1371398568153381,,0.0760666355490684,0.1592472493648529,0.1746920049190521,0.1280243247747421,0.1091604530811309,0.0811793953180313,,0.206616923213005,,0.0843641236424446,0.0787675976753234,,0.0771485120058059,0.147111564874649,,0.1354570686817169,,,0.1769857406616211,0.0775245726108551,0.1721399277448654,0.0916875749826431,,0.1304367780685424,0.0760611668229103,0.2593026459217071,0.215888500213623,,0.0531117022037506,0.0724536329507827,,0.1321112364530563,,0.2656845450401306,0.0755939558148384,0.1458194851875305,0.1953551173210144,0.0981460139155387,0.2789840698242187,,0.1727497577667236,0.1256034821271896,0.1115429699420929,0.2365059852600097,,0.1814132332801818,,0.0743029192090034,0.176055371761322,0.0820726230740547,0.1726965755224228,0.2391058057546615,,0.1420652121305465,,0.08598193526268,0.0944656133651733,0.1541981548070907,0.0687843784689903,0.1723004281520843,0.0595881268382072,,0.1695177853107452,0.0511933378875255,0.1541743725538253,,0.1259569376707077,
urban_hukou,0.0832492858171463,0.0811013653874397,,0.051503513008356,,0.1187218129634857,0.2926598787307739,0.1543262749910354,0.0991274118423461,0.0801415145397186,0.081662081182003,0.1460158377885818,,0.1891156435012817,0.1531220972537994,0.0734248608350753,,0.0521205849945545,0.0915682390332222,,,0.0737915337085723,0.0864616632461547,0.133084163069725,0.1194263324141502,0.0691613852977752,0.0998849421739578,0.1619600653648376,0.1106485873460769,0.1091604530811309,0.0801154971122741,,0.1462853848934173,0.0775323584675788,0.0856976062059402,0.1287058442831039,0.1475439220666885,0.0798074528574943,0.0669989362359047,,0.0900015011429786,,0.1688552796840667,0.1769857406616211,,,0.1422521919012069,0.0579356104135513,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,0.0731744468212127,0.0678134486079216,,0.1406420320272445,0.0513798929750919,0.0692400261759758,0.2929825782775879,0.0755939558148384,0.1458194851875305,0.1953551173210144,0.0981460139155387,0.2789840698242187,0.1155271828174591,0.1727497577667236,,0.2500956654548645,0.0853932425379753,0.1606337577104568,,0.0781307369470596,0.0803075954318046,0.105812519788742,0.077407993376255,,0.1201445460319519,0.1333065032958984,0.0826360657811164,,0.085597738623619,,,,0.0646421313285827,0.1532775908708572,0.0839780941605568,,,0.1541743725538253,0.1304235905408859,0.1259569376707077,0.1596620231866836
urban_renewal,,0.0875850990414619,0.151671752333641,0.1092303991317749,0.0701055228710174,0.0935148373246193,,,,0.1580216735601425,0.0577180944383144,0.1262976378202438,0.1519114971160888,0.1891156435012817,0.1144314631819725,0.1849155873060226,0.0944849923253059,0.1801459640264511,0.1308841258287429,,0.2473837435245514,,0.1341375857591629,0.133084163069725,,,0.0998849421739578,0.1619600653648376,0.1524504572153091,0.1091604530811309,,0.1440323591232299,0.1340255737304687,0.1022449061274528,,,0.0958979353308677,0.1269431561231613,,0.1079431995749473,0.1094103381037712,,,0.2256283164024353,0.1293740421533584,,,0.0662965849041938,0.1912781000137329,0.0810711607336998,0.2593026459217071,0.215888500213623,,0.1262756139039993,0.2478952258825302,,,0.0672252550721168,0.2656845450401306,0.1520013064146042,0.1458194851875305,0.1953551173210144,0.1982160806655883,0.2789840698242187,0.0645526349544525,0.1818576604127884,0.0610575601458549,,0.1860340684652328,0.0666545405983924,0.0788212195038795,,0.0977221801877021,0.0935327336192131,0.2369245141744613,0.054712176322937,0.0829856917262077,0.0764047801494598,0.0689838901162147,0.1844108551740646,0.085597738623619,0.0697240680456161,0.1428676545619964,0.1108402758836746,0.0646421313285827,0.121344082057476,,0.2080521434545517,0.0917531549930572,0.1541743725538253,0.2257381677627563,0.1360156238079071,0.0989964678883552
neurourbanism,0.1794596463441848,0.1513168513774871,0.1263931989669799,0.1749107986688614,0.1876183301210403,0.1387306302785873,0.1890802085399627,,0.0719410255551338,,0.1706694513559341,0.2081839740276336,0.0980961695313453,0.1891156435012817,0.1591774672269821,0.1460316926240921,0.0895837321877479,0.1117593348026275,0.1858753263950348,0.0673081278800964,0.0769820883870124,0.1059545874595642,0.1425390094518661,0.2051625251770019,0.0562246292829513,,0.0998849421739578,0.1746920049190521,0.1443224549293518,0.1250205785036087,0.2025332301855087,0.1234104484319686,0.2150200456380844,,,0.0787675976753234,0.1503147482872009,0.0989551022648811,0.1845927834510803,,0.1494879573583603,0.1951237618923187,0.0782878994941711,0.1769857406616211,0.2004423290491104,0.2171988487243652,0.1833102852106094,,0.1786598563194275,0.1421179771423339,0.2593026459217071,0.215888500213623,0.1352076977491378,0.1446584463119506,0.0724536329507827,0.156253695487976,0.2208632975816726,0.2276811003684997,0.2656845450401306,0.1537430584430694,0.1829865425825119,0.2182874828577041,0.1447627246379852,0.2789840698242187,,0.1727497577667236,0.1256034821271896,,,0.1565196514129638,0.0659174472093582,,0.1143596470355987,0.1034851223230362,0.1049025133252143,0.2056676596403122,0.2461480051279068,,,0.1223783567547798,0.1701037287712097,0.0519172623753547,0.1136513724923133,0.0771403163671493,0.1113360226154327,,0.1271219253540039,0.0774026289582252,0.2452182024717331,0.1639710366725921,,0.1259569376707077,0.0848258510231971
dweller,0.1563030332326889,,,0.086162693798542,0.1805237382650375,0.072820171713829,0.0715219005942344,,0.1649398058652877,,0.0502379685640335,0.0558640360832214,,0.1576925665140152,,0.0781845524907112,0.12842857837677,0.144975259900093,,0.1499541699886322,,,0.0708431378006935,,0.0771835073828697,,0.1733347922563552,0.1589103192090988,0.1128453910350799,0.1142091900110244,0.0960264801979065,,0.1144563108682632,,0.180283710360527,,0.0519810803234577,0.2111461609601974,,0.220029667019844,,0.0823367983102798,0.1048328578472137,0.1855997443199157,,0.274742066860199,,0.1934725642204284,,0.0768043622374534,0.0934329554438591,0.2555647790431976,0.1357397884130478,,,0.1125598177313804,0.1064683869481086,0.0612106658518314,0.156848058104515,,0.0768804177641868,0.0540083758533,,0.0833900943398475,0.0585756078362464,0.0658051148056984,,,0.1376468241214752,0.2227623164653778,,0.131477490067482,,0.078926533460617,0.2134352028369903,,0.1263881027698516,0.1811932325363159,0.1071138679981231,,0.1780109256505966,,,0.0654189586639404,0.1112767159938812,0.0708218291401863,,0.0670385807752609,0.1148779541254043,0.0799559131264686,,,
urban_density,0.0582371465861797,0.1046939194202423,0.0689261555671691,0.1529708802700042,0.1643728166818618,0.1689945012331009,0.0864697396755218,0.1020249351859092,0.1653337776660919,,0.1706694513559341,0.1016736254096031,0.0980961695313453,0.1891156435012817,0.1338012665510177,0.1460316926240921,,0.1117593348026275,0.1189890578389167,,0.1379254907369613,0.0849690735340118,0.0659624934196472,0.1371398568153381,0.1138896718621254,,0.1460696011781692,0.1746920049190521,0.1106485873460769,0.1091604530811309,0.1186420917510986,0.1474466025829315,0.206616923213005,0.1911112666130066,0.1425757408142089,0.0787675976753234,0.0975911542773246,0.108184590935707,0.0774279534816742,,0.1354570686817169,0.05604749917984,0.1052639186382293,0.1769857406616211,,0.1721399277448654,0.0812408402562141,0.068440169095993,0.1372095197439193,0.0666339471936225,0.2593026459217071,0.215888500213623,0.0872066020965576,,0.1713072657585144,,,,0.2656845450401306,0.0755939558148384,0.1458194851875305,0.1953551173210144,0.0981460139155387,0.2789840698242187,0.1535309702157974,0.1727497577667236,0.1256034821271896,0.1209736466407775,0.183461844921112,,0.1282781660556793,0.1287022978067398,0.098365195095539,0.0843593403697013,0.0820726230740547,,0.0701020136475563,0.1190910786390304,0.0832426771521568,0.087047167122364,0.1946358382701873,0.1747403889894485,0.1237646043300628,0.1266498416662216,0.2318480759859085,0.0620768815279006,,0.0774026289582252,0.0567760095000267,0.1911245733499527,0.2630369961261749,0.2078552097082138,0.1918492764234542
habitat_design,0.0859145149588584,0.1046939194202423,0.2287246882915496,0.1529708802700042,0.1643728166818618,0.1960735470056533,0.0619505420327186,0.0802443772554397,0.0719410255551338,0.2119814902544021,0.1706694513559341,0.1340969800949096,0.1585970371961593,0.0730194374918937,0.1957713961601257,0.1460316926240921,0.1709860414266586,0.2552728950977325,0.1189890578389167,0.1236810088157653,0.1571288555860519,0.0849690735340118,0.0659624934196472,0.1371398568153381,,0.1748911589384079,,0.1746920049190521,,0.0845266804099083,0.0913816839456558,0.144513800740242,0.206616923213005,0.0964916124939918,0.0993645191192627,0.188567653298378,0.1031581088900566,0.108162835240364,0.1693962961435318,0.1707242727279663,0.1354570686817169,,,0.1890859156847,0.0856712386012077,0.1770637482404709,0.2314876914024353,0.1613048017024994,0.1157717034220695,,0.1494544893503189,0.1453673243522644,0.0912760719656944,,0.0899557545781135,0.2296093851327896,,0.0764790177345275,,0.0704221576452255,0.0649289190769195,0.170324832201004,0.1710942089557647,0.1280218958854675,0.2924555838108063,0.1364404261112213,0.1385055482387542,,0.1445087641477584,0.1422358602285385,0.1767846792936325,0.1774593889713287,0.1323926299810409,,0.0820726230740547,0.0664072632789611,0.0741644948720932,0.1447836011648178,0.1338703781366348,0.1365132182836532,0.0601173415780067,0.0676325559616088,0.2169823944568634,,0.0774792656302452,0.2213245034217834,,0.0934997424483299,0.0511933378875255,,0.1250084936618805,0.2467400878667831,0.0566705241799354
neighborhood_retail,0.154389351606369,0.0946798771619796,0.1622610241174698,0.0997589081525802,0.1497356593608856,,0.0612530894577503,0.0932655185461044,0.0959848314523696,0.1330337673425674,0.0841677710413932,0.1130660995841026,0.1240017861127853,0.1047295778989791,0.0754297897219657,0.1624872088432312,0.1919181495904922,0.0932367593050003,0.0667713060975074,0.1101332828402519,0.1075416803359985,0.2529232203960418,,0.102365493774414,0.0983613580465316,0.1281521022319793,0.246889516711235,,0.1024785935878753,0.1084160208702087,,,,0.1232834160327911,0.1680862754583358,0.0856274515390396,0.1299447268247604,0.0614250600337982,0.07552370429039,0.1459638327360153,0.0929634869098663,0.1763516515493393,0.2216870188713073,0.1250322610139846,0.0853594541549682,0.1181244924664497,0.1112700477242469,0.1481497436761856,0.1022436991333961,0.1307517439126968,0.1842948496341705,0.1398805826902389,,0.0529782325029373,0.0634813085198402,0.0707651004195213,,0.0965276211500167,0.0848907083272934,0.2264022380113601,0.1439020484685897,,0.1528352499008178,0.1616360694169998,0.1011868640780448,0.1023081764578819,0.1302264034748077,0.1210594773292541,0.1345753073692321,,0.0710171163082122,0.1292424649000167,0.1191309839487075,0.2742074728012085,0.1525121033191681,0.0717997848987579,0.0761559382081031,0.1950140446424484,0.1727821081876754,0.1254927217960357,0.0969775319099426,0.162528246641159,0.2599918842315674,0.0536951385438442,0.1388768255710601,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.0663344636559486,0.1195236220955848,,0.2780866026878357,0.1188024058938026
english_housing,0.082247756421566,0.1046939194202423,0.0689261555671691,0.1529708802700042,0.1643728166818618,0.1269277036190033,0.0900104567408561,0.1630092412233352,0.0719410255551338,0.0618836134672164,0.2362548857927322,0.0933597013354301,0.0980961695313453,0.1891156435012817,0.1685094386339187,0.2021083384752273,0.1512283086776733,0.1117593348026275,0.1189890578389167,,0.1319463551044464,0.1798466891050338,0.2251372188329696,0.1371398568153381,0.138966903090477,0.0715603977441787,0.1062418073415756,0.1746920049190521,0.1106485873460769,0.1091604530811309,,,0.206616923213005,,0.1196168884634971,0.296499490737915,0.1253989040851593,0.0918388068675994,0.1263576298952102,0.3215249180793762,0.1354570686817169,,0.1595585942268371,0.1769857406616211,0.1088306829333305,0.1721399277448654,,,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,0.0523471012711524,0.2202576100826263,0.0724536329507827,,0.1804787814617157,0.0840911567211151,0.2656845450401306,0.122787982225418,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.0678428038954734,0.1727497577667236,0.1256034821271896,0.109707660973072,0.134718507528305,0.1219509094953537,0.1889640390872955,0.069512166082859,0.0743029192090034,0.0843593403697013,0.1869384497404098,0.1430447399616241,0.0730151012539863,0.107399433851242,0.1846858263015747,0.1647570729255676,0.0857829451560974,0.0678756907582283,0.0680998936295509,0.2258213013410568,0.0832929089665412,0.1329211145639419,,0.0876952484250068,0.0511933378875255,0.1541743725538253,0.2793102562427521,0.1259569376707077,0.1447668522596359
housing_quality,,0.1046939194202423,0.1243079528212547,0.1529708802700042,0.1643728166818618,0.1460462212562561,0.1757663190364837,0.1077113226056099,0.0733292698860168,0.0783038586378097,0.1706694513559341,0.0933597013354301,0.132851243019104,0.1891156435012817,0.1338012665510177,0.2021083384752273,0.17624531686306,0.1117593348026275,0.1284571141004562,,0.1319463551044464,0.0933514311909675,0.1946147233247757,0.1371398568153381,0.1215049400925636,0.2028874009847641,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1091604530811309,0.0995242148637771,0.120452657341957,0.206616923213005,0.138040080666542,0.0808832272887229,0.296499490737915,0.1253989040851593,0.0973222106695175,0.0955202132463455,0.3215249180793762,0.1354570686817169,0.071412481367588,0.1595585942268371,0.1769857406616211,0.1400267928838729,0.1721399277448654,0.0796114206314086,0.1196507439017295,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,0.0523471012711524,0.2586776316165924,0.0724536329507827,,0.1804787814617157,0.0840911567211151,0.2656845450401306,0.122787982225418,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.0522051677107811,0.1727497577667236,0.1280822157859802,,0.1150401383638382,0.1219509094953537,0.1883684694766998,,0.0764435827732086,0.1748685985803604,0.0820726230740547,,0.0730151012539863,0.1218187734484672,0.1846858263015747,0.1647570729255676,0.0857829451560974,0.0678756907582283,0.1641141176223755,0.0943358391523361,0.0832929089665412,0.1707883924245834,0.0826592892408371,0.0928839892148971,0.0987506136298179,0.1541743725538253,0.0946032330393791,0.2349467277526855,0.0860773622989654
housing_factors,0.1151178628206253,0.1985406428575515,0.1437675207853317,0.1529708802700042,0.1818306148052215,0.0717332437634468,0.109832651913166,0.0730257704854011,0.2450464963912964,0.0848432555794715,0.1706694513559341,0.1164015084505081,0.0980961695313453,0.1891156435012817,0.1338012665510177,0.2021083384752273,0.1512283086776733,0.1117593348026275,0.1307010352611541,,0.1319463551044464,0.0849690735340118,0.2571735680103302,0.1371398568153381,0.1463062167167663,0.0674355998635292,0.1234810426831245,0.1746920049190521,0.1106485873460769,0.1207973659038543,0.0677818432450294,0.0842655673623085,0.206616923213005,,0.1041410714387893,0.296499490737915,0.1253989040851593,0.1108551025390625,0.1980271190404892,0.3215249180793762,0.162415474653244,0.1225838661193847,0.1595585942268371,0.1789784580469131,0.1129128187894821,0.197932556271553,0.2924383580684662,0.0630872026085853,0.2722595930099487,0.0907173231244087,0.2593026459217071,0.215888500213623,0.173001229763031,0.1503301411867141,0.1929805427789688,0.0758670270442962,0.1804787814617157,0.0840911567211151,0.2656845450401306,0.122787982225418,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.0522051677107811,0.2010549753904342,0.1440189480781555,0.1391232013702392,0.1561465859413147,0.1219509094953537,0.0979187190532684,0.0660944953560829,0.0743029192090034,0.1041311249136924,0.1611844450235366,0.0988328456878662,0.0730151012539863,0.107399433851242,0.1846858263015747,0.1647570729255676,0.1262174248695373,0.1106049865484237,0.0919046252965927,0.0937447771430015,0.17830790579319,0.1086612418293953,0.0920445248484611,0.2101483345031738,0.0837665796279907,0.1718348413705825,0.1645666062831878,0.1259569376707077,0.1140521690249443
personal_housing,0.1297724694013595,0.1046939194202423,0.0689261555671691,0.1529708802700042,0.1643728166818618,0.094858780503273,0.1271940618753433,0.1697210371494293,0.1258590370416641,,0.1706694513559341,0.0933597013354301,0.0980961695313453,0.193726897239685,0.1338012665510177,0.2021083384752273,0.2118965536355972,0.1579230576753616,0.1189890578389167,,0.1400021761655807,0.1274859011173248,0.1929742246866226,0.1371398568153381,0.1450687050819397,0.1052938550710678,0.1471608728170395,0.1746920049190521,0.1106485873460769,0.1091604530811309,,,0.206616923213005,0.0677589625120163,0.0772410780191421,0.296499490737915,0.2157355546951294,0.0930100381374359,0.0955202132463455,0.3215249180793762,0.1354570686817169,0.0542277805507183,0.1595585942268371,0.2243857383728027,0.1886677742004394,0.1923284530639648,0.1372880190610885,0.16860893368721,0.1304367780685424,0.1347946524620056,0.2593026459217071,0.215888500213623,0.1132474020123481,0.0788421481847763,0.0724536329507827,0.0690272748470306,0.1804787814617157,0.091043047606945,0.2656845450401306,0.122787982225418,0.1458194851875305,0.2146691083908081,0.1991214603185653,0.2789840698242187,0.1824478656053543,0.1727497577667236,0.1256034821271896,0.1178597956895828,,0.2320318520069122,0.0810676962137222,0.1426534950733184,0.0743029192090034,0.1451397836208343,0.161048874258995,0.0684446170926094,0.0730151012539863,0.107399433851242,0.1846858263015747,0.1647570729255676,0.1309473216533661,0.0678756907582283,0.1636169403791427,0.2461708933115005,0.0832929089665412,0.1157829985022544,0.2784903347492218,0.156606987118721,0.0950571522116661,0.1541743725538253,0.176958292722702,0.2941888868808746,0.1888432651758194
same_neighborhood,0.154389351606369,0.1046939194202423,0.1663814187049865,0.1529708802700042,0.1643728166818618,,0.0612530894577503,0.0932655185461044,0.0719410255551338,0.1330337673425674,0.1706694513559341,0.1130660995841026,0.0980961695313453,0.1017907857894897,0.1338012665510177,0.1624872088432312,0.1748560816049575,0.1117593348026275,0.1189890578389167,0.076468825340271,,0.0849690735340118,0.0659624934196472,0.1371398568153381,0.0983613580465316,0.0697237998247146,0.246889516711235,0.1746920049190521,0.1024785935878753,0.1084160208702087,,,0.206616923213005,0.1232834160327911,0.1680862754583358,0.0856274515390396,0.1299447268247604,0.1311603337526321,0.07552370429039,,0.1354570686817169,,0.1868016123771667,0.1250322610139846,0.0853594541549682,0.1721399277448654,,0.1481497436761856,0.1157717034220695,,,0.0853819325566291,0.1195314154028892,,0.0724536329507827,,,0.0685681477189064,0.0848907083272934,0.2264022380113601,0.1439020484685897,,0.0970582365989685,0.121438443660736,0.0686833187937736,0.257411777973175,0.1267041862010955,,0.1345753073692321,0.0684481114149093,0.066386766731739,0.0835136398673057,0.1191309839487075,,0.099379263818264,,,0.1686985939741134,0.1727821081876754,0.1254927217960357,0.0969775319099426,0.162528246641159,0.2599918842315674,,0.1388768255710601,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.0663344636559486,0.1195236220955848,,0.2780866026878357,0.1188024058938026
ses_neighborhoods,0.154389351606369,0.1046939194202423,0.1622610241174698,0.1529708802700042,0.1643728166818618,,0.0612530894577503,0.0932655185461044,0.0719410255551338,0.1330337673425674,0.1706694513559341,0.1130660995841026,0.0980961695313453,0.118276372551918,0.1338012665510177,0.1624872088432312,0.1748560816049575,0.1117593348026275,0.1189890578389167,0.076468825340271,,0.0849690735340118,0.0659624934196472,0.1371398568153381,0.0983613580465316,0.0929375663399696,0.246889516711235,0.1746920049190521,0.1591050922870636,0.1084160208702087,,0.1020731776952743,0.206616923213005,0.1232834160327911,0.1680862754583358,0.0856274515390396,0.1299447268247604,0.0771485120058059,0.07552370429039,0.0677215307950973,0.1354570686817169,0.1016047894954681,0.2095215171575546,0.1250322610139846,0.0853594541549682,0.1721399277448654,,0.1481497436761856,0.1157717034220695,,,0.0853819325566291,,,0.0724536329507827,,,0.0888701453804969,0.0848907083272934,0.2264022380113601,0.1644185781478881,,0.0970582365989685,0.121438443660736,0.0686833187937736,0.2148527801036834,0.1267041862010955,,0.1345753073692321,0.0799947008490562,0.066386766731739,0.0835136398673057,0.1191309839487075,0.0892225354909896,0.0820726230740547,0.0566771924495697,,0.1686985939741134,0.1727821081876754,0.1254927217960357,0.0969775319099426,0.162528246641159,0.2599918842315674,0.0658683180809021,0.1388768255710601,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.0663344636559486,0.1195236220955848,0.1003680080175399,0.2780866026878357,0.1188024058938026
